"TargetFile","Key","SourceEnglish","ProposedMalay","Status","Note"
"lang/ms_MY/projects.lang","OpportunityAmountAverageShort","Average lead amount","Purata jumlah prospek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OpportunityAmountWeigthedShort","Weighted lead amount","Jumlah prospek berwajaran","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","WonLostExcluded","Won/Lost excluded","Menang/Kalah dikecualikan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TypeContact_project_internal_PROJECTLEADER","Project leader","Ketua projek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TypeContact_project_external_PROJECTLEADER","Project leader","Ketua projek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TypeContact_project_internal_PROJECTCONTRIBUTOR","Contributor","Penyumbang","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TypeContact_project_external_PROJECTCONTRIBUTOR","Contributor","Penyumbang","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TypeContact_project_task_internal_TASKEXECUTIVE","Task executive","Pelaksana tugasan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TypeContact_project_task_external_TASKEXECUTIVE","Task executive","Pelaksana tugasan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TypeContact_project_task_internal_TASKCONTRIBUTOR","Contributor","Penyumbang","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TypeContact_project_task_external_TASKCONTRIBUTOR","Contributor","Penyumbang","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","SelectElement","Select element","Pilih elemen","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","AddElement","Link to element","Pautkan kepada elemen","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","LinkToElementShort","Link to","Paut kepada","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","DocumentModelBeluga","Project document template for linked objects overview","Templat dokumen projek untuk Beluga","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","DocumentModelBaleine","Project document template for tasks","Templat dokumen projek untuk Baleine","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","DocumentModelTimeSpent","Project report template for time spent","Templat laporan projek untuk masa digunakan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","PlannedWorkload","Planned workload","Beban kerja dirancang","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","PlannedWorkloadShort","Workload","Beban kerja","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectReferers","Related items","Item berkaitan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectMustBeValidatedFirst","Project must be validated first","Projek mesti disahkan terlebih dahulu","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","MustBeValidatedToBeSigned","%s must be validated first to be set to Signed.","%s mesti disahkan terlebih dahulu untuk ditandatangani","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","FirstAddRessourceToAllocateTime","Assign a user resource as contact of project to allocate time","Tugaskan sumber pengguna sebagai kenalan terlebih dahulu untuk memperuntukkan masa","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","InputPerDay","Input per day","Input harian","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","InputPerWeek","Input per week","Input mingguan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","InputPerMonth","Input per month","Input bulanan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","InputDetail","Input detail","Butiran input","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TimeAlreadyRecorded","This is time spent already recorded for this task/day and user %s","Ini ialah masa digunakan yang telah direkodkan untuk tugasan/hari ini dan pengguna %s","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectsWithThisUserAsContact","Projects assigned to this user","Projek yang ditugaskan kepada pengguna ini","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectsWithThisContact","Projects assigned to this third-party contact","Projek yang ditugaskan kepada pihak ketiga ini","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TasksWithThisUserAsContact","Tasks assigned to this user","Tugasan yang ditugaskan kepada pengguna ini","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ResourceNotAssignedToProject","Not assigned to project","Tidak ditugaskan kepada projek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ResourceNotAssignedToTheTask","Not assigned to the task","Tidak ditugaskan kepada tugasan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","NoUserAssignedToTheProject","No users assigned to this project","Tiada pengguna ditugaskan kepada projek ini","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TimeSpentBy","Time spent by","Masa digunakan oleh","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TasksAssignedTo","Tasks assigned to","Tugasan yang ditugaskan kepada","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","AssignTaskToMe","Assign task to myself","Tugaskan tugasan kepada diri saya","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","AssignTaskToUser","Assign task to %s","Tugaskan tugasan kepada %s","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","SelectTaskToAssign","Select a task to assign...","Pilih tugasan untuk ditugaskan...","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","SelectAProjectFirst","Select a project first...","Pilih projek terlebih dahulu...","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","AssignTask","Assign","Tugaskan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ManageTasks","Use projects to follow tasks and/or report time spent (timesheets)","Gunakan projek untuk mengikuti tugasan dan/atau melaporkan masa digunakan (helaian masa)","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ManageOpportunitiesStatus","Use projects to follow leads/opportinuties","Gunakan projek untuk mengikuti prospek/peluang","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectNbProject","Number of projects","Bilangan projek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectNbTask","Number of tasks","Bilangan tugasan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectNbProjectByMonth","No. of created projects by month","Bil. projek dicipta mengikut bulan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectNbTaskByMonth","No. of created tasks by month","Bil. tugasan dicipta mengikut bulan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectOppAmountOfProjectsByMonth","Amount of leads by month","Jumlah prospek mengikut bulan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectWeightedOppAmountOfProjectsByMonth","Weighted amount of leads by month","Jumlah prospek berwajaran mengikut bulan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectOpenedProjectByOppStatus","Open project|lead by lead status","Projek terbuka|prospek mengikut status prospek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ProjectsStatistics","Statistics on projects or leads","Statistik projek atau prospek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TasksStatistics","Statistics on tasks of projects or leads","Statistik tugasan projek atau prospek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","TaskAssignedToEnterTime","Task assigned. Entering time on this task should be possible.","Tugasan telah ditugaskan. Kemasukan masa pada tugasan ini sepatutnya boleh dibuat.","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","IdTaskTime","Id task time","ID masa tugasan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","YouCanCompleteRef","If you want to complete the ref with some suffix, it is recommended to add a - character to separate it, so the automatic numbering will still work correctly for next projects. For example %s-MYSUFFIX","Jika anda mahu melengkapkan rujukan dengan akhiran tertentu, disyorkan untuk menambah aksara - sebagai pemisah, supaya penomboran automatik masih berfungsi dengan betul untuk projek seterusnya. Contohnya %s-MYSUFFIX","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OpenedProjectsByThirdparties","Open projects by third parties","Projek terbuka mengikut pihak ketiga","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","Opportunities","Leads","Prospek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OnlyOpportunitiesShort","Only leads","Prospek sahaja","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OpenedOpportunitiesShort","Open leads","Prospek terbuka","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","NotOpenedOpportunitiesShort","Not an open lead","Bukan prospek terbuka","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","NotAnOpportunityShort","Not a lead","Bukan prospek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OpportunityTotalAmount","Total amount of leads","Jumlah keseluruhan prospek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OpportunityPonderatedAmount","Weighted amount of leads","Jumlah prospek berwajaran","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OpportunityPonderatedAmountDesc","Leads amount weighted with probability","Jumlah prospek yang diberi wajaran mengikut kebarangkalian","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OppStatusPROSP","Prospection","Prospeksi","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OppStatusQUAL","Qualification","Kelayakan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OppStatusPROPO","Proposal","Cadangan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OppStatusNEGO","Negotiation","Rundingan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OppStatusPENDING","Pending","Belum selesai","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OppStatusWON","Won","Menang","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OppStatusLOST","Lost","Kalah","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","AllowToLinkFromOtherCompany","Allow to link an element with a project of other company<br><br><u>Supported values:</u><br>- Keep empty: Can link elements with any projects in the same company (default)<br>- ""all"": Can link elements with any projects, even projects of other companies<br>- A list of third-party ids separated by commas: can link elements with any projects of these third partys (Example: 123,4795,53)<br>","Benarkan memautkan elemen dengan projek syarikat lain<br><br><u>Nilai disokong:</u><br>- Biarkan kosong: Boleh memautkan elemen dengan mana-mana projek dalam syarikat yang sama (lalai)<br>- ""all"": Boleh memautkan elemen dengan mana-mana projek, termasuk projek syarikat lain<br>- Senarai ID pihak ketiga yang dipisahkan dengan koma: boleh memautkan elemen dengan mana-mana projek pihak ketiga ini (Contoh: 123,4795,53)<br>","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","LatestProjects","Latest %s projects","%s projek terkini","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","LatestModifiedProjects","Latest %s modified projects","%s projek terkini yang diubah","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","OtherFilteredTasks","Other filtered tasks","Tugasan tertapis lain","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","NoAssignedTasks","No assigned tasks found (assign project/tasks to the current user from the top select box to enter time on it)","Tiada tugasan ditugaskan ditemui (tugaskan projek/tugasan kepada pengguna semasa daripada kotak pilihan di atas untuk memasukkan masa padanya)","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ThirdPartyRequiredToGenerateIntervention","A third party must be defined on project to be able to create intervention.","Pihak ketiga mesti ditakrifkan pada projek untuk membolehkan intervensi dicipta.","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ThirdPartyRequiredToGenerateInvoice","A third party must be defined on project to be able to invoice it.","Pihak ketiga mesti ditakrifkan pada projek untuk membolehkan invois dijana.","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ChooseANotYetAssignedTask","Choose a task not yet assigned to you","Pilih tugasan yang belum ditugaskan kepada anda","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","AllowCommentOnTask","Allow user comments on tasks","Benarkan komen pengguna pada tugasan","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","AllowCommentOnProject","Allow user comments on projects","Benarkan komen pengguna pada projek","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","DontHavePermissionForCloseProject","You do not have permissions to close the project %s","Anda tidak mempunyai kebenaran untuk menutup projek %s","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","DontHaveTheValidateStatus","The project %s must be open to be closed","Projek %s mesti terbuka untuk ditutup","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","RecordsClosed","%s project(s) closed","%s projek ditutup","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","SendProjectRef","Information project %s","Maklumat projek %s","ready","Sprint 22C projects.lang + install.lang bulk batch 6"
"lang/ms_MY/projects.lang","ModuleSalaryToDefineHourlyRateMustBeEnabled","Module 'Salaries' must be enabled to define employee hourly rate to have time spent valorized","Modul 'Gaji' mesti diaktifkan untuk menetapkan kadar sejam pekerja supaya masa digunakan boleh dinilai","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","NewTaskRefSuggested","Task ref already used, a new task ref is required","Rujukan tugasan telah digunakan. Rujukan tugasan baharu diperlukan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","NumberOfTasksCloned","%s task(s) cloned","%s tugasan diklon","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","TimeSpentInvoiced","Time spent billed","Masa digunakan yang telah diinvoiskan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","TimeSpentForIntervention","Time spent","Masa digunakan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","TimeSpentForInvoice","Time spent","Masa digunakan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","OneLinePerUser","One line per user","Satu baris bagi setiap pengguna","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ServiceToUseOnLines","Service to use on lines by default","Perkhidmatan lalai untuk digunakan pada baris","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","InvoiceGeneratedFromTimeSpent","Invoice %s has been generated from time spent on project","Invois %s telah dijana daripada masa digunakan pada projek","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","InterventionGeneratedFromTimeSpent","Intervention %s has been generated from time spent on project","Intervensi %s telah dijana daripada masa digunakan pada projek","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ProjectBillTimeDescription","Check if you enter timesheet on tasks of project AND you plan to generate invoice(s) from the timesheet to bill the customer of the project (do not check if you plan to create invoice that is not based on entered timesheets). Note: To generate invoice, go on tab 'Time spent' of the project and select lines to include.","Tandakan pilihan ini jika anda merekodkan helaian masa pada tugasan projek DAN merancang untuk menjana invois daripada helaian masa tersebut bagi mengebil pelanggan projek. Jangan tandakan jika anda merancang untuk mencipta invois yang tidak berdasarkan helaian masa yang direkodkan. Nota: Untuk menjana invois, buka tab 'Masa digunakan' projek dan pilih baris yang hendak disertakan.","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ProjectFollowOpportunity","Follow opportunity","Jejaki peluang","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ProjectFollowTasks","Follow tasks or time spent","Jejaki tugasan atau masa digunakan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","Usage","Usage","Kegunaan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","UsageOpportunity","Usage: Opportunity","Kegunaan: Peluang","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","UsageTasks","Usage: Tasks","Kegunaan: Tugasan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","UsageBillTimeShort","Usage: Bill time","Kegunaan: Pengebilan masa","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","InvoiceToUse","Draft invoice to use","Draf invois untuk digunakan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","InterToUse","Draft intervention to use","Draf intervensi untuk digunakan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","NewInvoice","New invoice","Invois baharu","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","NewInter","New intervention","Intervensi baharu","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","OneLinePerTask","One line per task","Satu baris bagi setiap tugasan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","OneLinePerPeriod","One line per period","Satu baris bagi setiap tempoh","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","OneLinePerTimeSpentLine","One line for each time spent declaration","Satu baris bagi setiap pengisytiharan masa digunakan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","AddDetailDateAndDuration","With date and duration into line description","Sertakan tarikh dan tempoh dalam keterangan baris","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","RefTaskParent","Ref. Parent Task","Ruj. tugasan induk","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ProfitIsCalculatedWith","Profit is calculated using","Keuntungan dikira menggunakan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","AddPersonToTask","Add also to tasks","Tambahkan juga kepada tugasan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","UsageOrganizeEvent","Usage: Event Organization","Kegunaan: Penganjuran acara","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","PROJECT_CLASSIFY_CLOSED_WHEN_ALL_TASKS_DONE","Classify project as closed when all its tasks are completed (100%% progress)","Klasifikasikan projek sebagai ditutup apabila semua tugasannya selesai (kemajuan 100%%)","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","PROJECT_CLASSIFY_CLOSED_WHEN_ALL_TASKS_DONE_help","Note: existing projects with all tasks already set to a progress of 100 %% won't be affected: you will have to close them manually. This option only affects open projects.","Nota: Projek sedia ada yang semua tugasannya telah mencapai kemajuan 100%% tidak akan terjejas. Anda perlu menutupnya secara manual. Pilihan ini hanya mempengaruhi projek yang masih terbuka.","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","SelectLinesOfTimeSpentToInvoice","Select lines of time spent that are unbilled, then bulk action ""Generate Invoice"" to bill them","Pilih baris masa digunakan yang belum diinvoiskan, kemudian gunakan tindakan pukal 'Jana Invois' untuk mengebilnya","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ProjectTasksWithoutTimeSpent","Project tasks without time spent","Tugasan projek tanpa masa digunakan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","FormForNewLeadDesc","Thanks to fill the following form to contact us. You can also send us an email directly to <b>%s</b>.","Sila lengkapkan borang berikut untuk menghubungi kami. Anda juga boleh menghantar e-mel terus kepada <b>%s</b>.","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ProjectsHavingThisContact","Projects having this contact","Projek yang mempunyai kenalan ini","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","StartDateCannotBeAfterEndDate","End date cannot be before start date","Tarikh tamat tidak boleh mendahului tarikh mula","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ErrorPROJECTLEADERRoleMissingRestoreIt","The ""PROJECTLEADER"" role is missing or has been de-activited, please restore in the dictionary of contact types","Peranan 'PROJECTLEADER' tiada atau telah dinyahaktifkan. Sila pulihkannya dalam kamus jenis kenalan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","LeadPublicFormDesc","You can enable here a public page to allow your prospects to make a first contact to you from a public online form","Anda boleh mengaktifkan halaman awam di sini untuk membolehkan prospek membuat hubungan awal dengan anda melalui borang dalam talian awam","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","EnablePublicLeadForm","Enable the public form for contact","Aktifkan borang awam untuk hubungan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","NewLeadbyWeb","Your message or request has been recorded. We will answer or contact your soon.","Mesej atau permintaan anda telah direkodkan. Kami akan memberikan jawapan atau menghubungi anda tidak lama lagi.","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","NewLeadForm","New contact form","Borang hubungan baharu","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","LeadFromPublicForm","Online lead from public form","Prospek dalam talian daripada borang awam","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ExportAccountingReportButtonLabel","Get report","Dapatkan laporan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","MergeOriginTask","Duplicated task (the task you want to delete)","Tugasan pendua (tugasan yang hendak anda hapuskan)","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ConfirmMergeTasks","Are you sure you want to merge the chosen task with the current one? All linked objects (time spent, invoices, ...) will be moved to the current task, after which the chosen task will be deleted.","Adakah anda pasti mahu menggabungkan tugasan yang dipilih dengan tugasan semasa? Semua objek yang dipautkan seperti masa digunakan dan invois akan dipindahkan kepada tugasan semasa. Selepas itu, tugasan yang dipilih akan dihapuskan.","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","MergeTasks","Merge tasks","Gabungkan tugasan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","TaskMergeSuccess","Tasks have been merged","Tugasan telah berjaya digabungkan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ErrorTaskIdIsMandatory","Error: Task id is mandatory","Ralat: ID tugasan adalah wajib","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ErrorsTaskMerge","An error occurred while merging tasks","Ralat berlaku semasa menggabungkan tugasan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","Billable "," Billable","Boleh dibilkan","ready","Sprint 22C manual review 6A — keys 251-300"
"lang/ms_MY/projects.lang","ConfirmCloseTask","Are you sure you want to close this task ?","Adakah anda pasti mahu menutup tugasan ini?","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","ConfirmClosed","Confirm task closed","Sahkan tugasan ditutup","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","TaskReopened","Task reopened","Tugasan dibuka semula","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","ThisContactHasAUser","Warning, you must assign the associated user of this contact (the user '%s', and not the contact '%s') if you want to give access permission on this object to the respective user contact.","Amaran: Anda mesti menetapkan pengguna yang dikaitkan dengan kenalan ini (pengguna '%s', bukan kenalan '%s') untuk memberikan kebenaran akses kepada objek ini kepada pengguna kenalan berkenaan.","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","CloneChanges","Recalculate date of task","Kira semula tarikh tugasan","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","CloneAffectation","Clone assignations","Klon penugasan","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","CloneProgression","Clone progression","Klon kemajuan","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","CloneTimes","Clone times","Klon masa","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","CloneFile","Clone files","Klon fail","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","ConfirmCloneTask","Do you want to clone this task?","Adakah anda mahu mengklon tugasan ini?","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","TaskBackToDraft","Task status is back to draft","Status tugasan dikembalikan kepada draf","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","EventStartOrEndDateNotDefined","Event start or end date not defined","Tarikh mula atau tarikh tamat acara belum ditetapkan","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","FormForPublicLeadRegistrationHasNotBeenEnabled","Form for public lead registration has not been enabled","Borang pendaftaran prospek awam belum diaktifkan","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","TaskHourlyRateUpdated","Task's hourly rate updated","Kadar sejam tugasan telah dikemas kini","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","UpdateWithLastHourlyRate","Update all recorded time spent of each user with the last hourly rate of the user","Kemas kini semua masa digunakan yang direkodkan bagi setiap pengguna menggunakan kadar sejam terkini pengguna tersebut","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","UpdateUndefinedWithLastHourlyRate","Update the time spent that has no hourly rate defined with the last hourly rate of the user","Kemas kini masa digunakan yang tidak mempunyai kadar sejam menggunakan kadar sejam terkini pengguna","ready","Sprint 22C manual review 6B — keys 301-350"
"lang/ms_MY/projects.lang","EnterUsersHourlyRateFirst","First, enter the hourly rate for the user(s)...","Masukkan kadar sejam pengguna terlebih dahulu...","ready","Sprint 22C manual review 6B — keys 301-350"
